input,output
0,0.102469197
0,0.0518146
1,0.3260233
1,0.52303485
0,0.333522065
0,0.181161961
0,0.093461166
1,0.34730662
0,0.233768517
0,0.1289073
1,0.366858258
0,0.243910051
1,0.43405121
1,0.579444842
1,0.662206268
0,0.405599904
0,0.217699306
0,0.111829524
1,0.356510736
0,0.238374563
1,0.43121112
0,0.278010328
0,0.151486118
0,0.078239249
1,0.339618863
1,0.529909279
0,0.336974609
1,0.482891298
0,0.304326448
0,0.164739384
0,0.084884924
1,0.342945508
1,0.531573363
0,0.337806804
0,0.183307426
0,0.094534518
0,0.04784342
0,0.024036942
1,0.312041518
1,0.516025368
0,0.330013606
1,0.479406987
1,0.602583531
1,0.673867773
1,0.711449088
0,0.430627584
0,0.2302944
0,0.118143322
0,0.059670885
0,0.029955287
1,0.315001613
1,0.5175056
0,0.330753759
0,0.179777071
0,0.092768574
0,0.046960295
1,0.323595349
0,0.221820715
1,0.422914965
1,0.573858404
0,0.359409386
0,0.19420073
1,0.399999572
0,0.260579628
0,0.142405782
1,0.373626085
0,0.247297681
0,0.135745768
0,0.07029227
1,0.335630012
1,0.527911781
1,0.635975246
1,0.692391494
0,0.421076521
0,0.225514415
1,0.415752439
0,0.268475266
1,0.446357442
1,0.585602683
1,0.665286134
1,0.707140025
1,0.728469404
0,0.439214581
1,0.534603266
1,0.630300828
0,0.387750253
0,0.208395094
0,0.107101541
1,0.354131569
1,0.537181944
1,0.640614204
0,0.394711748
1,0.512236803
1,0.619094588
1,0.682142531
1,0.715590313
1,0.732698966
0,0.441330245
0,0.235661275
0,0.120829868
0,0.06101478
1,0.330627359
0,0.225337673
0,0.124673636
0,0.064737778
1,0.332849081
0,0.226520579
0,0.125279497
1,0.36504359
0,0.243002563
1,0.433597435
0,0.279217948
0,0.15209282
1,0.378543179
0,0.249770944
1,0.436985343
1,0.580912645
0,0.362940318
1,0.495966958
1,0.610882839
1,0.678021291
1,0.71352662
0,0.431666505
1,0.530813891
0,0.328403074
0,0.176800762
1,0.390920226
1,0.555964082
1,0.650082835
1,0.699461576
0,0.42461482
1,0.527284216
1,0.626637469
1,0.685917807
1,0.717478718
1,0.733643322
1,0.741802454
0,0.445897385
1,0.537947924
1,0.631973809
0,0.388586874
0,0.208813431
1,0.407310714
1,0.564236157
0,0.354234238
1,0.491540351
0,0.308654822
1,0.46690434
0,0.295967556
0,0.160486855
1,0.382744043
1,0.551872145
0,0.348036097
0,0.188438053
0,0.097103028
0,0.049128314
1,0.324679517
0,0.222362831
1,0.42318603
0,0.273993938
1,0.449477153
0,0.287234614
1,0.456116514
1,0.590558099
0,0.367779018
1,0.498389502
1,0.61209475
1,0.678627375
0,0.413829687
1,0.521818044
0,0.323889662
0,0.174540959
0,0.089789705
0,0.045398698
0,0.022800118
0,0.011420213
0,0.005714137
0,0.002857875
0,0.001429099
0,0.000714582
0,0.000357297
1,0.30017865
1,0.510089325
1,0.627044663
0,0.387922331
1,0.508841166
1,0.617396583
1,0.681293491
1,0.715165786
0,0.432486701
1,0.531224112
0,0.328608208
1,0.476903335
1,0.600971513
1,0.672989726
0,0.410995657
0,0.220397987
0,0.113179025
0,0.057185519
1,0.328711961
1,0.524379821
0,0.334194678
0,0.181498293
0,0.093629337
0,0.047390707
0,0.023810561
0,0.011928322
0,0.005968769
0,0.002985306
1,0.301492837
0,0.210746456
1,0.417373235
0,0.271086619
1,0.44802331
0,0.286507655
1,0.455753027
0,0.290376354
0,0.157688145
0,0.081344066
0,0.041172032
1,0.320686016
0,0.220363008
0,0.122185504
0,0.063493552
0,0.032226936
0,0.0162095
0,0.008123956
0,0.004065819
1,0.302033678
0,0.211016993
0,0.117508527
1,0.36115427
1,0.541057136
1,0.642624568
0,0.395731484
1,0.512749582
0,0.319351559
1,0.472271133
1,0.598654637
0,0.371831133
1,0.500416329
0,0.313108317
0,0.169134189
0,0.087083101
0,0.044044752
1,0.322123016
1,0.521081636
1,0.632544844
1,0.690673227
0,0.420216774
0,0.225084419
0,0.115537416
0,0.058367749
1,0.329303683
0,0.224675803
0,0.124342694
1,0.364572305
1,0.542766344
1,0.643479211
0,0.396158813
0,0.212963248
0,0.109458392
1,0.35532455
0,0.237781346
1,0.430914487
1,0.577862006
0,0.361411956
0,0.195202168
1,0.400500322
1,0.560830009
1,0.652530974
1,0.700688681
1,0.725228979
0,0.437591417
0,0.233791094
1,0.419894624
1,0.570547128
0,0.357393527
1,0.493120756
1,0.609445177
0,0.377299548
1,0.503165166
1,0.614485661
0,0.379823446
1,0.504427846
1,0.615117148
0,0.380139219
1,0.504585738
1,0.615196095
0,0.380178693
1,0.504605475
1,0.615205963
1,0.680183627
0,0.414607942
0,0.222207197
1,0.414084244
0,0.267638251
0,0.145938351
0,0.075393021
0,0.038181279
0,0.019187594
0,0.009613188
1,0.304810472
0,0.212406012
0,0.118203161
0,0.061501611
0,0.031230812
1,0.315711407
1,0.517874904
1,0.630941292
0,0.389871414
0,0.209815861
0,0.107883961
0,0.054537187
0,0.027387635
0,0.013717626
0,0.006863574
1,0.30343274
1,0.51171656
1,0.627858318
1,0.688329167
0,0.419044585
1,0.524498293
0,0.325244346
0,0.175221213
0,0.090130415
1,0.345569169
1,0.532885377
1,0.638462847
0,0.393635455
1,0.511698534
0,0.318825428
1,0.472007946
0,0.29852302
1,0.461765319
1,0.593383421
1,0.669191863
1,0.709095962
1,0.729447987
1,0.739703995
1,0.744847998
1,0.747423199
0,0.448711439
1,0.539355688
0,0.332677837
0,0.178938917
0,0.091989458
0,0.046498729
0,0.023350165
1,0.311695242
0,0.215851653
0,0.119926633
1,0.362363478
0,0.241661771
0,0.132926892
1,0.368882647
0,0.244925164
0,0.13455935
1,0.369699029
1,0.545333385
0,0.344763467
0,0.186801088
0,0.096284415
0,0.048718982
1,0.324474846
0,0.222260494
0,0.123134861
0,0.063968353
0,0.032464361
1,0.316328218
0,0.218183316
0,0.1210955
1,0.362948518
1,0.541954413
1,0.643073237
0,0.395955825
0,0.212861754
0,0.109407645
0,0.055299176
0,0.027768659
0,0.013908144
1,0.306958835
0,0.21348037
1,0.418740375
0,0.271770226
0,0.148365121
0,0.076678562
1,0.338838481
0,0.229519081
0,0.126779508
1,0.365793748
0,0.243377673
0,0.133784996
0,0.06931173
0,0.035139711
1,0.317666625
1,0.518852666
1,0.631430204
0,0.390115876
1,0.509938093
0,0.317945077
1,0.471567745
0,0.298302914
1,0.461655265
1,0.593328394
0,0.369164349
0,0.199082205
1,0.402441109
1,0.561800556
0,0.353016278
1,0.490931339
1,0.60835031
0,0.376752083
0,0.202891427
0,0.104348791
1,0.352755011
0,0.236493628
0,0.130270039
0,0.067539664
0,0.034250761
1,0.317221566
0,0.21863002
1,0.421318858
0,0.273060198
0,0.149010253
1,0.377001157
0,0.248999785
1,0.436599734
0,0.280719835
0,0.152843911
0,0.078918754
1,0.339958737
1,0.53007924
0,0.337059595
0,0.182933792
0,0.094347695
1,0.347750007
1,0.533990236
1,0.639018164
0,0.393913691
1,0.511837768
0,0.318895068
1,0.472042771
1,0.598540433
0,0.371774026
1,0.500387775
1,0.61309404
0,0.37912705
0,0.204079531
1,0.404942967
1,0.563052124
0,0.35364219
1,0.491244321
1,0.608506805
1,0.676830332
0,0.412930552
0,0.221368353
0,0.113664792
1,0.357428519
1,0.538833484
1,0.641440587
1,0.695125062
1,0.722443485
0,0.436197933
1,0.533094205
0,0.32954615
1,0.477372885
1,0.601206404
1,0.673107194
0,0.411054396
1,0.520427358
1,0.623193711
1,0.684192862
0,0.416615632
0,0.223211656
0,0.114586596
0,0.057889452
1,0.329063957
1,0.524555824
0,0.334282681
0,0.181542295
1,0.393651338
1,0.557401707
0,0.350816061
0,0.189831072
1,0.397800144
0,0.259476994
1,0.441853881
1,0.583350017
1,0.664159624
1,0.706576735
0,0.428187752
0,0.229073753
0,0.117532852
1,0.359365621
0,0.23980265
0,0.131925293
1,0.36836744
1,0.544664679
1,0.644428531
0,0.396633504
1,0.5132006
1,0.619577069
1,0.682383889
1,0.715711015
1,0.732759322
0,0.441360424
0,0.235676364
0,0.120837413
1,0.361018552
1,0.540629245
1,0.642338617
0,0.395574107
1,0.512668013
0,0.319310199
0,0.172250338
0,0.088644217
0,0.044825918
0,0.022513721
1,0.311277013
1,0.515642537
0,0.329822075
0,0.179311198
0,0.092535631
0,0.046843822
0,0.023537112
1,0.311791596
1,0.515900406
1,0.629951125
0,0.389375747
0,0.20956791
0,0.107759962
1,0.354475183
1,0.537356632
1,0.640702124
0,0.394755824
0,0.212258864
0,0.109105623
1,0.355148049
1,0.537693072
0,0.340870346
0,0.184839935
0,0.09530092
0,0.04822665
0,0.024228563
0,0.012137329
0,0.006073274
1,0.303037559
0,0.211518964
1,0.417759519
1,0.571279767
0,0.358119885
1,0.493555943
1,0.609677171
0,0.377418426
1,0.503225181
1,0.614515784
1,0.679838531
0,0.414435393
0,0.222120922
1,0.414041106
1,0.567616682
0,0.355927567
1,0.492387629
0,0.309078583
0,0.167116245
1,0.386073513
1,0.553539835
0,0.348870533
0,0.18885539
1,0.397311719
1,0.559232665
0,0.351731693
0,0.190288919
0,0.098029074
1,0.34959146
1,0.534911114
0,0.339478634
0,0.184143932
0,0.094952889
0,0.048052629
0,0.024141552
0,0.012093823
0,0.006051521
1,0.303026682
1,0.511513526
0,0.3277568
0,0.178278407
1,0.392019205
0,0.256585603
0,0.140408001
0,0.072627041
0,0.036798128
0,0.018495986
1,0.309267377
1,0.514637565
0,0.329319558
1,0.479059934
0,0.302409998
0,0.163781005
1,0.384405704
1,0.552705892
0,0.348453554
0,0.188646899
1,0.397207474
0,0.259180542
1,0.441705632
1,0.583275888
1,0.664122558
0,0.406558202
1,0.518178486
0,0.32206912
0,0.173630535
1,0.389334463
0,0.25517107
1,0.439686303
0,0.282263305
1,0.453615683
0,0.289304648
1,0.457151685
0,0.291075715
1,0.458037832
0,0.291518911
1,0.458259454
0,0.291629727
1,0.458314863
0,0.291657432
0,0.158328716
0,0.081664358
0,0.041332179
0,0.020766089
0,0.010403045
1,0.305205522
1,0.512603561
0,0.328301941
0,0.178551002
0,0.092155508
0,0.046653755
1,0.323442078
0,0.221744079
1,0.422876647
0,0.273839245
1,0.449399807
1,0.58719594
1,0.666097178
0,0.40754843
0,0.218674183
0,0.112317085
0,0.056754541
1,0.32849647
1,0.524272075
0,0.334140806
0,0.181471356
1,0.393615869
0,0.257383973
1,0.440807194
0,0.282826638
0,0.153897928
1,0.379445885
1,0.550222327
0,0.34721104
1,0.488025496
0,0.306896743
0,0.16602517
0,0.085527945
0,0.043267044
1,0.321734137
0,0.220887191
0,0.12244762
0,0.063624615
0,0.032292468
0,0.016242266
0,0.00814034
0,0.004074011
0,0.002037774
0,0.001019041
1,0.300509551
1,0.510254782
1,0.627127392
0,0.387963696
0,0.208861848
1,0.407406924
1,0.564298662
0,0.354268371
1,0.491557994
1,0.608663758
1,0.676908831
1,0.712969806
1,0.731387981
0,0.440674606
0,0.235333426
0,0.120665938
1,0.360932814
1,0.540586376
1,0.642317182
1,0.69556339
0,0.422662655
0,0.226307519
1,0.416148998
0,0.268673547
1,0.446456583
1,0.585652253
1,0.665310919
0,0.407152418
0,0.218475601
1,0.412217679
0,0.266704815
1,0.445471603
1,0.58515964
1,0.665064588
1,0.707029248
1,0.728414014
0,0.439186885
1,0.534589418
0,0.330293904
0,0.177746791
1,0.391393363
1,0.556200675
1,0.650201136
0,0.399520728
1,0.514644396
1,0.620299004
0,0.382744863
0,0.205891504
1,0.405849566
1,0.563505546
1,0.653868926
0,0.401357693
1,0.515563493
0,0.320758676
1,0.472974724
1,0.599006439
1,0.672007035
1,0.710504281
1,0.730152293
0,0.440056177
0,0.235024095
0,0.120511249
1,0.360855465
0,0.2405477
0,0.132297844
0,0.068553721
1,0.33475782
0,0.227475102
0,0.125756789
0,0.065282242
1,0.333121891
0,0.226657099
1,0.42534778
0,0.275077736
0,0.150019637
1,0.377505973
0,0.249252217
1,0.436725955
0,0.280782947
0,0.152875467
1,0.378934532
1,0.549966626
0,0.347083185
1,0.487961567
1,0.606864778
0,0.376009188
1,0.502519954
0,0.314163049
0,0.169662139
0,0.087347192
1,0.344176821
1,0.532189055
0,0.338114657
0,0.183461354
0,0.094611482
1,0.347881902
1,0.534056183
1,0.639051138
0,0.393930178
0,0.211846011
1,0.40889919
0,0.265044832
1,0.444641463
0,0.284744541
0,0.154857032
0,0.079925469
1,0.340462125
1,0.53033094
0,0.337185446
0,0.182996718
0,0.094379158
1,0.347765739
0,0.233998101
1,0.429022097
0,0.276915658
0,0.150938751
1,0.37796556
0,0.249482017
0,0.136840856
0,0.070840397
0,0.035904193
0,0.018048895
0,0.009043807
0,0.004525776
0,0.002263662
1,0.301131986
1,0.510566024
0,0.327283018
0,0.17804151
1,0.391900755
0,0.256526378
0,0.140378389
0,0.072612234
0,0.036790725
0,0.018492284
1,0.309265526
1,0.51463664
1,0.629319095
1,0.689059703
0,0.419409882
1,0.524680947
1,0.625335675
0,0.385266878
1,0.507153247
0,0.316480585
0,0.170821085
1,0.387926701
1,0.554466582
1,0.649333937
0,0.399087098
1,0.514427575
0,0.320190593
1,0.472690657
0,0.298864401
1,0.461936015
0,0.29346877
0,0.159234538
1,0.382117299
1,0.551558656
0,0.347879329
1,0.488359665
1,0.607063832
0,0.376108716
1,0.502569718
1,0.614187931
1,0.67967458
1,0.714353413
0,0.432079931
1,0.53102061
1,0.628506434
0,0.386852443
1,0.507946067
1,0.616877002
1,0.681019295
1,0.715025806
0,0.432416135
0,0.231188714
1,0.418590486
0,0.269894469
1,0.44706708
1,0.585957509
0,0.365463548
1,0.497228733
1,0.611513758
1,0.678336757
1,0.713684354
0,0.431745372
0,0.230853325
1,0.41842279
0,0.269810621
0,0.147025155
1,0.375936547
1,0.548453067
1,0.646323492
1,0.697581138
0,0.423674447
0,0.226813999
0,0.116402355
0,0.058800248
0,0.029519938
1,0.314783932
1,0.517396759
0,0.330699338
1,0.479749861
1,0.602754969
0,0.373953492
0,0.201491948
1,0.403649014
0,0.262405115
0,0.143318679
0,0.074082564
1,0.337525927
1,0.528859892
1,0.636449332
0,0.392628543
1,0.511195047
1,0.618573679
0,0.38188207
0,0.205460081
0,0.10563385
0,0.053397687
0,0.026814996
0,0.013430728
1,0.30672001
1,0.513360934
0,0.328680653
0,0.178740364
1,0.392250189
0,0.256701096
1,0.440465748
0,0.282655914
0,0.153812565
1,0.379403204
0,0.250200986
0,0.13720037
0,0.07102016
1,0.335994075
0,0.228093837
0,0.126066278
1,0.365437011
1,0.54319928
1,0.643695795
1,0.696267128
1,0.72301741
1,0.736485474
1,0.743238091
0,0.446618116
1,0.538308872
0,0.332154399
0,0.178677192
0,0.091858595
1,0.346433297
1,0.533317448
1,0.638678884
1,0.693743474
1,0.721752543
1,0.735852433
1,0.742921449
1,0.746459771
0,0.448229695
0,0.239114809
1,0.422557397
0,0.271878697
0,0.148059348
0,0.076453674
0,0.038711637
0,0.019452778
1,0.309745781
1,0.514876769
1,0.62943916
0,0.389119735
1,0.509439899
1,0.617695956
0,0.381443179
0,0.20524063
0,0.105524123
0,0.053342823
0,0.026787564
1,0.313417012
0,0.216713152
1,0.420357505
1,0.572578939
0,0.358769506
0,0.193880761
0,0.099839582
1,0.350499631
0,0.235365784
1,0.429706085
1,0.577257681
1,0.661109768
0,0.40505107
1,0.517424772
0,0.321692233
1,0.473442086
0,0.299240237
1,0.462123957
1,0.593562746
1,0.669281527
1,0.709140794
0,0.429470403
0,0.229715203
0,0.117853602
0,0.059526001
0,0.02988284
0,0.014965388
0,0.007487488
1,0.303744703
0,0.211872543
1,0.41793631
1,0.571368163
1,0.658164083
0,0.403578042
1,0.516688221
1,0.62132395
1,0.683257943
0,0.416148165
0,0.222977921
1,0.414469728
0,0.267831018
1,0.44603474
0,0.285441216
0,0.155205377
0,0.080099642
0,0.040549212
0,0.020374484
0,0.010207218
0,0.005107604
1,0.302554601
0,0.21127746
0,0.117638762
1,0.361219387
1,0.541089695
1,0.642640848
0,0.395739624
1,0.512753652
0,0.319353594
1,0.472272151
1,0.598655146
1,0.671831387
0,0.410416456
0,0.220108381
1,0.413034221
1,0.567113117
1,0.655675759
1,0.70226172
1,0.726015628
0,0.437984768
1,0.533987775
0,0.329992965
1,0.477596298
1,0.601318112
1,0.673163049
1,0.711082323
1,0.730441321
1,0.740200693
1,0.745096353
1,0.747547378
0,0.448773529
1,0.539386733
0,0.33269336
1,0.478946679
0,0.301993339
0,0.163500669
0,0.084251135
1,0.342625727
0,0.231412896
1,0.427726454
1,0.576267228
0,0.360614414
1,0.494803367
1,0.610300916
1,0.677730304
1,0.713381121
0,0.431593755
0,0.230777516
0,0.118384886
1,0.359791668
1,0.540015679
1,0.642031809
0,0.395420698
0,0.212591308
1,0.409271846
0,0.265231161
1,0.444734628
0,0.284791124
0,0.154880324
1,0.379937114
0,0.250467948
0,0.137333852
1,0.371086902
0,0.246027446
0,0.135110522
1,0.369974621
1,0.545471182
1,0.644832366
1,0.696835538
1,0.72330164
0,0.436627594
1,0.533309152
0,0.329653647
1,0.477426638
1,0.601233282
1,0.673120633
1,0.711061115
1,0.730430717
0,0.440195391
0,0.235093702
1,0.420546052
0,0.270872866
1,0.447556401
0,0.286202194
0,0.155585896
1,0.380289908
0,0.250644346
1,0.437422051
0,0.281131001
0,0.153049496
0,0.079021547
1,0.340010133
0,0.230104939
1,0.427072444
0,0.275940217
0,0.150450907
1,0.377721613
1,0.549360039
1,0.646779866
1,0.697809902
1,0.723788945
0,0.436871271
0,0.233430995
0,0.11971457
0,0.060457099
0,0.030348512
1,0.315198249
1,0.517603923
0,0.330802921
0,0.179801653
0,0.092780865
1,0.34696644
0,0.233598422
1,0.428822251
1,0.576815734
1,0.660888788
1,0.704940579
0,0.427369526
0,0.22866461
0,0.117328275
1,0.359263331
0,0.239751504
0,0.13189972
0,0.068354654
1,0.334658285
0,0.227425334
0,0.125731906
1,0.3652698
1,0.54311567
1,0.643653989
0,0.396246225
1,0.513006959
0,0.319480249
1,0.472335478
0,0.29868681
0,0.161847219
1,0.383424372
0,0.252212339
0,0.1382062
1,0.371523106
1,0.546245554
1,0.645219577
0,0.397029149
1,0.513398446
1,0.619675998
0,0.382433354
0,0.205735748
1,0.405771688
0,0.263466607
0,0.143849456
0,0.074347959
0,0.037658625
0,0.018926242
0,0.009482507
1,0.304745131
0,0.212373341
0,0.118186825
1,0.361493444
1,0.541226728
0,0.342709365
1,0.485773883
1,0.605770781
0,0.375462159
1,0.502246433
0,0.314026287
0,0.169593758
0,0.087313002
0,0.044159725
0,0.022180508
1,0.311110383
1,0.515559217
1,0.629780414
0,0.389290368
1,0.509525216
1,0.617738615
1,0.681464509
0,0.415251295
0,0.222529455
1,0.414245489
1,0.567718897
1,0.655978679
0,0.402413186
1,0.516091362
1,0.621022635
0,0.383106708
0,0.206072432
1,0.405940032
0,0.263550779
0,0.143891542
1,0.374369002
1,0.547669147
1,0.645931503
1,0.697385137
0,0.423576446
1,0.526764998
0,0.326377854
1,0.475787998
0,0.300413813
0,0.162710869
0,0.083856227
1,0.342428272
0,0.231314168
1,0.42767709
1,0.576242546
0,0.360602073
0,0.194797197
0,0.10029783
0,0.050728762
0,0.02548035
1,0.312763369
1,0.516386323
1,0.630194089
1,0.68949723
0,0.419628652
0,0.224790334
1,0.415390368
0,0.268294224
1,0.44626692
0,0.285557422
0,0.155263503
1,0.38012871
0,0.250563747
1,0.437381752
1,0.581110852
1,0.663039421
0,0.406016509
0,0.217907615
1,0.411933679
1,0.566562814
0,0.355400602
0,0.19212414
1,0.398946838
1,0.560050372
1,0.652140577
0,0.400493367
0,0.215131299
0,0.110542573
0,0.055866671
1,0.328052412
0,0.224050022
0,0.124029774
1,0.36441584
1,0.54268811
1,0.643440093
0,0.396139254
0,0.212953469
0,0.109453503
0,0.055322105
1,0.327780123
0,0.223913876
0,0.123961701
1,0.364381803
0,0.242671092
0,0.133431584
1,0.369135
1,0.545051341
1,0.644622439
1,0.696730573
1,0.723249157
1,0.736601353
0,0.443296031
0,0.236647087
1,0.421323357
1,0.571261642
0,0.357750813
1,0.493299405
1,0.609534502
1,0.677344211
1,0.713187498
0,0.431496827
1,0.530729029
0,0.328360638
0,0.176779544
1,0.390909617
1,0.555958777
0,0.350080182
0,0.18946025
0,0.097614157
0,0.049383885
0,0.024807304
0,0.012426724
0,0.006217976
0,0.003109911
1,0.30155514
0,0.210777607
1,0.417388811
0,0.271094407
0,0.148027204
1,0.376509602
0,0.248754001
0,0.13647684
0,0.070658388
1,0.335813188
1,0.528003393
1,0.636021056
1,0.6924144
0,0.421087974
1,0.525520142
0,0.325755302
0,0.175476697
1,0.390258158
1,0.555633041
0,0.349917313
1,0.489378815
1,0.607573439
0,0.376363526
1,0.502697124
0,0.314251634
0,0.169706432
1,0.387369339
1,0.554187894
1,0.649194592
0,0.399017425
1,0.514392738
1,0.620173174
0,0.382681948
1,0.505860046
1,0.615833838
0,0.380497682
1,0.504764993
1,0.615285727
0,0.38022351
0,0.204627884
0,0.105217168
1,0.353189229
1,0.536710744
1,0.640378598
1,0.694593944
0,0.422177901
0,0.226065136
1,0.416027805
1,0.56861295
0,0.356426285
0,0.192637104
0,0.099203344
1,0.350178631
0,0.235204707
0,0.129625432
1,0.367217332
1,0.544089589
1,0.644140979
1,0.696489726
0,0.423128711
1,0.526541125
1,0.626265916
0,0.385732029
0,0.207385829
0,0.106596877
1,0.353879231
1,0.537055774
0,0.340551119
1,0.484680206
1,0.605221032
1,0.675186702
1,0.712108588
0,0.430957341
0,0.23045928
0,0.118225762
1,0.359712105
0,0.239975898
1,0.432011918
1,0.578410753
1,0.661686335
0,0.405339359
1,0.517568918
0,0.321764307
1,0.473478123
1,0.599258255
1,0.672132966
0,0.410567251
1,0.520183779
0,0.32307192
0,0.174131966
0,0.089585184
1,0.345296432
1,0.532748984
0,0.338394646
1,0.483601354
1,0.604681483
0,0.374916903
1,0.501973684
1,0.613889888
1,0.679525553
1,0.714278899
0,0.432042674
1,0.531001982
0,0.32849712
0,0.176847786
1,0.390943738
0,0.255975838
1,0.440088713
1,0.582464515
0,0.363716289
1,0.496354951
0,0.311076837
1,0.468118291
1,0.59657512
0,0.370790755
1,0.499896016
0,0.312848136
0,0.169004094
0,0.087018052
1,0.344012227
1,0.532106754
0,0.338073505
0,0.183440778
1,0.394601194
1,0.557876758
1,0.651053611
0,0.399949852
0,0.214859535
1,0.41040669
1,0.565798729
0,0.355018441
0,0.191933036
1,0.398851281
0,0.260002593
0,0.142116687
0,0.073481422
0,0.037225326
1,0.318709586
1,0.519374178
0,0.331690966
1,0.480246258
0,0.303003284
0,0.164077673
0,0.084554043
1,0.342780063
0,0.23149064
0,0.127765441
1,0.366286745
0,0.243624177
1,0.43390825
0,0.279373357
0,0.152170525
0,0.078582032
0,0.03979037
0,0.019995056
1,0.310017502
1,0.515012746
1,0.629507172
1,0.689153746
0,0.419456905
0,0.224704459
0,0.115347431
0,0.058272756
1,0.329256186
1,0.524652055
0,0.33433082
1,0.481566368
1,0.603663376
0,0.374407726
1,0.501719071
0,0.313762577
1,0.469461897
0,0.29724707
1,0.461126759
0,0.293064025
0,0.159032141
1,0.382016096
0,0.251508053
1,0.437854028
1,0.581347014
0,0.363157507
0,0.196075554
0,0.100937137
1,0.35104844
1,0.535640195
0,0.339843292
0,0.184326285
0,0.09504407
0,0.048098221
1,0.324164347
1,0.522105221
0,0.33305722
1,0.480929532
0,0.30334495
0,0.164248512
1,0.384639463
1,0.552822773
0,0.348511995
0,0.188676119
1,0.397222084
0,0.259187847
1,0.441709284
1,0.583277714
1,0.664123472
0,0.406558659
1,0.518178714
0,0.322069234
